"filename", "language", "YAML", "Markdown", "HTML", "TypeScript", "CSV", "Skill", "Python", "JSON", "PowerShell", "Groovy", "JavaScript", "PostCSS", "C#", "XML", "ASP.NET Razor", "censitive", "Mermaid Radar", "comment", "blank", "total"
"d:\workshops\eShop\.github\skills\bmad-create-architecture\data\project-types.csv", "CSV", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"d:\workshops\eShop\.github\skills\bmad-create-architecture\steps\step-01-init.md", "Markdown", 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 154
"d:\workshops\eShop\.github\skills\bmad-create-architecture\steps\step-01b-continue.md", "Markdown", 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 174
"d:\workshops\eShop\.github\skills\bmad-create-architecture\steps\step-02-context.md", "Markdown", 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 225
"d:\workshops\eShop\.github\skills\bmad-create-architecture\steps\step-03-starter.md", "Markdown", 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 330
"d:\workshops\eShop\.github\skills\bmad-create-architecture\steps\step-04-decisions.md", "Markdown", 0, 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 319
"d:\workshops\eShop\.github\skills\bmad-create-architecture\steps\step-05-patterns.md", "Markdown", 0, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 360
"d:\workshops\eShop\.github\skills\bmad-create-architecture\steps\step-06-structure.md", "Markdown", 0, 276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 380
"d:\workshops\eShop\.github\skills\bmad-create-architecture\steps\step-07-validation.md", "Markdown", 0, 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 360
"d:\workshops\eShop\.github\skills\bmad-create-architecture\steps\step-08-complete.md", "Markdown", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 77
"d:\workshops\eShop\.github\skills\bmad-create-architecture\workflow.md", "Markdown", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 39
"d:\workshops\eShop\.github\skills\bmad-create-epics-and-stories\SKILL.md", "Skill", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\workshops\eShop\.github\skills\bmad-create-epics-and-stories\steps\step-01-validate-prerequisites.md", "Markdown", 0, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 256
"d:\workshops\eShop\.github\skills\bmad-create-epics-and-stories\steps\step-02-design-epics.md", "Markdown", 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 213
"d:\workshops\eShop\.github\skills\bmad-create-epics-and-stories\steps\step-03-create-stories.md", "Markdown", 0, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 256
"d:\workshops\eShop\.github\skills\bmad-create-epics-and-stories\steps\step-04-final-validation.md", "Markdown", 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 132
"d:\workshops\eShop\.github\skills\bmad-create-epics-and-stories\templates\epics-template.md", "Markdown", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27, 62
"d:\workshops\eShop\.github\skills\bmad-create-epics-and-stories\workflow.md", "Markdown", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 54
"d:\workshops\eShop\.github\skills\bmad-create-prd\SKILL.md", "Skill", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\workshops\eShop\.github\skills\bmad-create-prd\data\domain-complexity.csv", "CSV", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15
"d:\workshops\eShop\.github\skills\bmad-create-prd\data\prd-purpose.md", "Markdown", 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 198
"d:\workshops\eShop\.github\skills\bmad-create-prd\data\project-types.csv", "CSV", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"d:\workshops\eShop\.github\skills\bmad-create-prd\steps-c\step-01-init.md", "Markdown", 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 179
"d:\workshops\eShop\.github\skills\bmad-create-prd\steps-c\step-01b-continue.md", "Markdown", 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 162
"d:\workshops\eShop\.github\skills\bmad-create-prd\steps-c\step-02-discovery.md", "Markdown", 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 209
"d:\workshops\eShop\.github\skills\bmad-create-prd\steps-c\step-02b-vision.md", "Markdown", 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 143
"d:\workshops\eShop\.github\skills\bmad-create-prd\steps-c\step-02c-executive-summary.md", "Markdown", 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 159
"d:\workshops\eShop\.github\skills\bmad-create-prd\steps-c\step-03-success.md", "Markdown", 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 215
"d:\workshops\eShop\.github\skills\bmad-create-prd\steps-c\step-04-journeys.md", "Markdown", 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 202
"d:\workshops\eShop\.github\skills\bmad-create-prd\steps-c\step-05-domain.md", "Markdown", 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 195
"d:\workshops\eShop\.github\skills\bmad-create-prd\steps-c\step-06-innovation.md", "Markdown", 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 212
"d:\workshops\eShop\.github\skills\bmad-create-prd\steps-c\step-07-project-type.md", "Markdown", 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 223
"d:\workshops\eShop\.github\skills\bmad-create-prd\steps-c\step-08-scoping.md", "Markdown", 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 217
"d:\workshops\eShop\.github\skills\bmad-create-prd\steps-c\step-09-functional.md", "Markdown", 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 220
"d:\workshops\eShop\.github\skills\bmad-create-prd\steps-c\step-10-nonfunctional.md", "Markdown", 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 231
"d:\workshops\eShop\.github\skills\bmad-create-prd\steps-c\step-11-polish.md", "Markdown", 0, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 222
"d:\workshops\eShop\.github\skills\bmad-create-prd\steps-c\step-12-complete.md", "Markdown", 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 116
"d:\workshops\eShop\.github\skills\bmad-create-prd\templates\prd-template.md", "Markdown", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"d:\workshops\eShop\.github\skills\bmad-create-prd\workflow.md", "Markdown", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 63
"d:\workshops\eShop\.github\skills\bmad-create-story\SKILL.md", "Skill", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\workshops\eShop\.github\skills\bmad-create-story\checklist.md", "Markdown", 0, 244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 358
"d:\workshops\eShop\.github\skills\bmad-create-story\discover-inputs.md", "Markdown", 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 89
"d:\workshops\eShop\.github\skills\bmad-create-story\template.md", "Markdown", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21, 50
"d:\workshops\eShop\.github\skills\bmad-create-story\workflow.md", "Markdown", 0, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 61, 381
"d:\workshops\eShop\.github\skills\bmad-create-ux-design\SKILL.md", "Skill", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\workshops\eShop\.github\skills\bmad-create-ux-design\steps\step-01-init.md", "Markdown", 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 136
"d:\workshops\eShop\.github\skills\bmad-create-ux-design\steps\step-01b-continue.md", "Markdown", 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 128
"d:\workshops\eShop\.github\skills\bmad-create-ux-design\steps\step-02-discovery.md", "Markdown", 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 191
"d:\workshops\eShop\.github\skills\bmad-create-ux-design\steps\step-03-core-experience.md", "Markdown", 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 218
"d:\workshops\eShop\.github\skills\bmad-create-ux-design\steps\step-04-emotional-response.md", "Markdown", 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 221
"d:\workshops\eShop\.github\skills\bmad-create-ux-design\steps\step-05-inspiration.md", "Markdown", 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 236
"d:\workshops\eShop\.github\skills\bmad-create-ux-design\steps\step-06-design-system.md", "Markdown", 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 254
"d:\workshops\eShop\.github\skills\bmad-create-ux-design\steps\step-07-defining-experience.md", "Markdown", 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 256
"d:\workshops\eShop\.github\skills\bmad-create-ux-design\steps\step-08-visual-foundation.md", "Markdown", 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 226
"d:\workshops\eShop\.github\skills\bmad-create-ux-design\steps\step-09-design-directions.md", "Markdown", 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 226
"d:\workshops\eShop\.github\skills\bmad-create-ux-design\steps\step-10-user-journeys.md", "Markdown", 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 243
"d:\workshops\eShop\.github\skills\bmad-create-ux-design\steps\step-11-component-strategy.md", "Markdown", 0, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 250
"d:\workshops\eShop\.github\skills\bmad-create-ux-design\steps\step-12-ux-patterns.md", "Markdown", 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 239
"d:\workshops\eShop\.github\skills\bmad-create-ux-design\steps\step-13-responsive-accessibility.md", "Markdown", 0, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 266
"d:\workshops\eShop\.github\skills\bmad-create-ux-design\steps\step-14-complete.md", "Markdown", 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 172
"d:\workshops\eShop\.github\skills\bmad-create-ux-design\ux-design-template.md", "Markdown", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 14
"d:\workshops\eShop\.github\skills\bmad-create-ux-design\workflow.md", "Markdown", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 37
"d:\workshops\eShop\.github\skills\bmad-dev-story\SKILL.md", "Skill", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\workshops\eShop\.github\skills\bmad-dev-story\checklist.md", "Markdown", 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 81
"d:\workshops\eShop\.github\skills\bmad-dev-story\workflow.md", "Markdown", 0, 347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 91, 451
"d:\workshops\eShop\.github\skills\bmad-distillator\SKILL.md", "Skill", 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 178
"d:\workshops\eShop\.github\skills\bmad-distillator\agents\distillate-compressor.md", "Markdown", 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 117
"d:\workshops\eShop\.github\skills\bmad-distillator\agents\round-trip-reconstructor.md", "Markdown", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 69
"d:\workshops\eShop\.github\skills\bmad-distillator\resources\compression-rules.md", "Markdown", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 52
"d:\workshops\eShop\.github\skills\bmad-distillator\resources\distillate-format-reference.md", "Markdown", 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 228
"d:\workshops\eShop\.github\skills\bmad-distillator\resources\splitting-strategy.md", "Markdown", 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 79
"d:\workshops\eShop\.github\skills\bmad-distillator\scripts\analyze_sources.py", "Python", 0, 0, 0, 0, 0, 0, 217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 37, 301
"d:\workshops\eShop\.github\skills\bmad-distillator\scripts\tests\test_analyze_sources.py", "Python", 0, 0, 0, 0, 0, 0, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 29, 205
"d:\workshops\eShop\.github\skills\bmad-document-project\SKILL.md", "Skill", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\workshops\eShop\.github\skills\bmad-document-project\checklist.md", "Markdown", 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 246
"d:\workshops\eShop\.github\skills\bmad-document-project\documentation-requirements.csv", "CSV", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"d:\workshops\eShop\.github\skills\bmad-document-project\instructions.md", "Markdown", 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 129
"d:\workshops\eShop\.github\skills\bmad-document-project\templates\deep-dive-template.md", "Markdown", 0, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 346
"d:\workshops\eShop\.github\skills\bmad-document-project\templates\index-template.md", "Markdown", 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 170
"d:\workshops\eShop\.github\skills\bmad-document-project\templates\project-overview-template.md", "Markdown", 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 104
"d:\workshops\eShop\.github\skills\bmad-document-project\templates\project-scan-report-schema.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 161
"d:\workshops\eShop\.github\skills\bmad-document-project\templates\source-tree-template.md", "Markdown", 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 136
"d:\workshops\eShop\.github\skills\bmad-document-project\workflow.md", "Markdown", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 28
"d:\workshops\eShop\.github\skills\bmad-document-project\workflows\deep-dive-instructions.md", "Markdown", 0, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 300
"d:\workshops\eShop\.github\skills\bmad-document-project\workflows\deep-dive-workflow.md", "Markdown", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 35
"d:\workshops\eShop\.github\skills\bmad-document-project\workflows\full-scan-instructions.md", "Markdown", 0, 855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 1108
"d:\workshops\eShop\.github\skills\bmad-document-project\workflows\full-scan-workflow.md", "Markdown", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 35
"d:\workshops\eShop\.github\skills\bmad-domain-research\SKILL.md", "Skill", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\workshops\eShop\.github\skills\bmad-domain-research\domain-steps\step-01-init.md", "Markdown", 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 138
"d:\workshops\eShop\.github\skills\bmad-domain-research\domain-steps\step-02-domain-analysis.md", "Markdown", 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 230
"d:\workshops\eShop\.github\skills\bmad-domain-research\domain-steps\step-03-competitive-landscape.md", "Markdown", 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 239
"d:\workshops\eShop\.github\skills\bmad-domain-research\domain-steps\step-04-regulatory-focus.md", "Markdown", 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 207
"d:\workshops\eShop\.github\skills\bmad-domain-research\domain-steps\step-05-technical-trends.md", "Markdown", 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 235
"d:\workshops\eShop\.github\skills\bmad-domain-research\domain-steps\step-06-research-synthesis.md", "Markdown", 0, 313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 445
"d:\workshops\eShop\.github\skills\bmad-domain-research\research.template.md", "Markdown", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 30
"d:\workshops\eShop\.github\skills\bmad-domain-research\workflow.md", "Markdown", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 50
"d:\workshops\eShop\.github\skills\bmad-edit-prd\SKILL.md", "Skill", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\workshops\eShop\.github\skills\bmad-edit-prd\steps-e\step-e-01-discovery.md", "Markdown", 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 243
"d:\workshops\eShop\.github\skills\bmad-edit-prd\steps-e\step-e-01b-legacy-conversion.md", "Markdown", 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 205
"d:\workshops\eShop\.github\skills\bmad-edit-prd\steps-e\step-e-02-review.md", "Markdown", 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 246
"d:\workshops\eShop\.github\skills\bmad-edit-prd\steps-e\step-e-03-edit.md", "Markdown", 0, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 251
"d:\workshops\eShop\.github\skills\bmad-edit-prd\steps-e\step-e-04-complete.md", "Markdown", 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 166
"d:\workshops\eShop\.github\skills\bmad-edit-prd\workflow.md", "Markdown", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 64
"d:\workshops\eShop\.github\skills\bmad-editorial-review-prose\SKILL.md", "Skill", 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 87
"d:\workshops\eShop\.github\skills\bmad-editorial-review-structure\SKILL.md", "Skill", 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 180
"d:\workshops\eShop\.github\skills\bmad-generate-project-context\SKILL.md", "Skill", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\workshops\eShop\.github\skills\bmad-generate-project-context\project-context-template.md", "Markdown", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 22
"d:\workshops\eShop\.github\skills\bmad-generate-project-context\steps\step-01-discover.md", "Markdown", 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 187
"d:\workshops\eShop\.github\skills\bmad-generate-project-context\steps\step-02-generate.md", "Markdown", 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 322
"d:\workshops\eShop\.github\skills\bmad-generate-project-context\steps\step-03-complete.md", "Markdown", 0, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 279
"d:\workshops\eShop\.github\skills\bmad-generate-project-context\workflow.md", "Markdown", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 44
"d:\workshops\eShop\.github\skills\bmad-help\SKILL.md", "Skill", 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 74
"d:\workshops\eShop\.github\skills\bmad-index-docs\SKILL.md", "Skill", 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 67
"d:\workshops\eShop\.github\skills\bmad-init\SKILL.md", "Skill", 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 101
"d:\workshops\eShop\.github\skills\bmad-init\resources\core-module.yaml", "YAML", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26
"d:\workshops\eShop\.github\skills\bmad-init\scripts\bmad_init.py", "Python", 0, 0, 0, 0, 0, 0, 356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 104, 594
"d:\workshops\eShop\.github\skills\bmad-init\scripts\tests\test_bmad_init.py", "Python", 0, 0, 0, 0, 0, 0, 245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 75, 330
"d:\workshops\eShop\.github\skills\bmad-market-research\SKILL.md", "Skill", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\workshops\eShop\.github\skills\bmad-market-research\research.template.md", "Markdown", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 30
"d:\workshops\eShop\.github\skills\bmad-market-research\steps\step-01-init.md", "Markdown", 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 185
"d:\workshops\eShop\.github\skills\bmad-market-research\steps\step-02-customer-behavior.md", "Markdown", 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 240
"d:\workshops\eShop\.github\skills\bmad-market-research\steps\step-03-customer-pain-points.md", "Markdown", 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 252
"d:\workshops\eShop\.github\skills\bmad-market-research\steps\step-04-customer-decisions.md", "Markdown", 0, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 262
"d:\workshops\eShop\.github\skills\bmad-market-research\steps\step-05-competitive-analysis.md", "Markdown", 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 174
"d:\workshops\eShop\.github\skills\bmad-market-research\steps\step-06-research-completion.md", "Markdown", 0, 336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 479
"d:\workshops\eShop\.github\skills\bmad-market-research\workflow.md", "Markdown", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 50
"d:\workshops\eShop\.github\skills\bmad-module-builder\SKILL.md", "Skill", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 33
"d:\workshops\eShop\.github\skills\bmad-module-builder\assets\module-plan-template.md", "Markdown", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 47, 129
"d:\workshops\eShop\.github\skills\bmad-module-builder\assets\setup-skill-template\SKILL.md", "Skill", 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 77
"d:\workshops\eShop\.github\skills\bmad-module-builder\assets\setup-skill-template\assets\module-help.csv", "CSV", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\workshops\eShop\.github\skills\bmad-module-builder\assets\setup-skill-template\assets\module.yaml", "YAML", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
